2.398575549671376983e+00	-1.805585061459402452e+00
2.583694913294636297e+00	-1.359167262302078072e+00
1.660371072054484198e+00	1.233665009185318295e+00
2.932751469465556760e+00	-2.703419117810776484e+00
3.719410819606166818e+00	3.559879214217372134e-02
1.630728389487809737e+00	2.154587524139329968e+00
1.654450504532590793e+00	-2.701255930373295033e+00
2.146792475538283007e+00	-2.351879691811491924e+00
8.516415319292697239e-01	1.044867736592459684e+00
4.414573775253125554e+00	-1.909653623252409504e+00
2.685437160000916368e+00	7.099415999012135270e-01
7.277914688911971020e+00	-2.465590862676855899e+00
-5.493151311707399759e-02	-5.771919241838159298e-01
4.854116218387725112e+00	3.675120726402502647e-01
4.507324968421044353e+00	-6.737166995363420563e-01
3.834474981038673125e+00	-2.008274845892319860e+00
6.768630985062940475e+00	-2.599804330427467391e+00
7.144574251163897216e+00	-2.442477804512205530e+00
1.760443750440693567e+00	-1.767974512998392811e+00
3.419039911784862884e+00	1.307895460143806199e+00
5.525821008926156352e+00	-2.141380306674791623e-01
5.514243446477617105e+00	-1.255937756122165627e+00
1.462882723421239817e+00	-6.745198462084382729e-02
6.154175632496365900e+00	-2.345037924524027151e+00
2.566437204372031822e+00	-2.232901795167995918e+00
1.170893981170744391e+00	-9.020176947405875723e-01
2.161486400789225382e+00	6.251648632422376339e-01
6.433677250573336615e+00	-2.299059663951756427e+00
2.976687539387651960e+00	-2.343464973358546644e+00
2.455713244973981801e+00	1.191473162194062407e+00
4.105612745741244574e+00	-3.525305395545330622e+00
3.895082876842345110e-01	-2.707540904462809817e+00
6.377711652448396329e+00	-9.560417035033611510e-01
1.811907752113547376e-01	1.557294717286938468e+00
1.656015829964571306e+00	-1.183196450567109315e+00
5.740548807116533148e+00	-7.222240265955521821e-01
1.184220882855838930e+00	-1.082062355031733203e-01
9.420193460171524258e-01	7.700582644111612085e-01
5.044350511377831303e+00	-2.883150737149145826e+00
7.347852041845669646e+00	-1.964113982369603217e+00
6.588489209795317159e+00	-2.610782188582911889e+00
1.905889620759223080e+00	-1.607883161261245863e+00
6.840528325927324182e+00	-5.613269627367090120e-01
1.189378145010387300e+00	-7.980165183750289604e-01
3.618729215447071823e+00	-2.231654441926005816e+00
2.520943414952731665e+00	-7.355467103253777728e-01
7.545531351844590340e+00	-1.488164366465016597e+00
4.008292412638366109e+00	-1.854334552643821521e-01
1.885885609293249665e+00	-1.257256847303643399e+00
3.596557120558048659e+00	-7.866795721414985287e-01
1.758747333840819105e-01	2.576629523172951242e+00
3.361117808163684550e+00	7.435055262117314934e-01
9.731878880898406914e-01	1.448674688124403920e+00
4.587350900656424812e+00	-3.501742664437538233e-01
1.674235392216528728e+00	-2.259238002634618714e-01
5.071367887751942582e+00	-1.714332159087787133e+00
4.467453856502084264e+00	-2.876742765265847268e+00
3.521829460109770160e+00	-2.550361665879563589e+00
3.454651921987370589e+00	-4.106741802618416592e-01
4.486615972750292447e-01	4.938567607423858252e-01
5.017378639368798021e-01	-3.107077682738955127e-01
3.208518743867827538e+00	-6.874144397461824374e-01
1.260455170981241935e+00	6.027693664662064910e-01
1.114590844708938988e+00	2.660873849103830402e+00
7.095762631630244677e+00	-4.329168326534098554e-01
1.834167763451682642e+00	8.631471649475281893e-01
1.268743301391229483e+00	-3.264002964836213216e+00
5.328621810067344367e-01	-2.211085373408899990e+00
5.459456235875737917e+00	-3.631078668271339183e+00
3.353295276332040942e+00	-1.445068326618206278e+00
5.701591216757358360e+00	-1.358490331012426333e-01
6.733879653006876964e+00	-3.369557452689439625e+00
9.257732306099277775e-01	2.503233769845238488e+00
3.839472560610185159e+00	-2.570210529563405011e+00
9.631876544030745779e-02	-2.579367700400385210e+00
2.937269661917677244e+00	4.496061407488635142e-01
1.424336702903573171e+00	1.649230940536956513e+00
5.991122049620249079e+00	-1.215789708741564557e+00
1.659324361003979176e+00	-9.680794337980075381e-01
6.874177245144348802e+00	-2.556580972786055117e+00
6.228240682917872917e+00	-2.016427090512405762e+00
1.470345960202735225e-01	1.105218029081483033e+00
3.814887130135177440e+00	-1.379188500422344310e+00
6.704619156058979623e-01	1.171716926680352655e+00
-5.711323545890331123e-03	4.346390476847903361e-01
3.619589537500586540e-01	2.844897789784109343e-01
4.089033953974506197e+00	-9.477872446441869547e-01
3.944186254670526637e+00	-8.379870993476092877e-01
5.018666833069015176e+00	-2.190816563001202866e+00
5.688002616855664328e+00	-2.250346903022077516e+00
-2.033783928383892381e-01	1.418826116306710627e+00
1.308381700654853708e+00	-3.103973009623560042e+00
3.030336745604769177e+00	-2.009284315093345263e+00
7.120653220885126089e+00	-3.033308155153761287e+00
6.531949611620019525e+00	4.040947837309692009e-02
5.681259668427245807e-02	2.040959876691392338e+00
1.851696316671866294e+00	-2.697634625415706644e+00
5.475287980256307030e+00	-3.840372952002767404e-01
5.937564226880218676e+00	-2.871571270934860198e+00
1.441452818774441313e+00	-8.278914078121536457e-01
2.985442107107159959e+00	-1.888248788379320420e+00
6.211432005129040590e+00	-3.416523748823384388e+00
3.236369165002366266e+00	-1.401863262942663946e+00
1.418488014695413524e+00	-1.474571171174223094e+00
7.083307068520652727e+00	-1.835579897954842998e+00
2.516844434574362133e+00	4.388703664064948495e-01
2.872308391982179021e+00	-3.328372662917086888e+00
1.963262612606980317e+00	-1.996164449752794612e+00
2.365344640618560312e+00	-1.591886887323780586e+00
1.561275311448688141e+00	1.115225168583595661e-01
5.667993999084113277e-01	1.694367500845691099e+00
1.933361483262504121e+00	-3.174810080307110649e+00
2.711333506051883724e+00	-2.475750296549696028e+00
5.978434326817091637e+00	-1.779829464085673996e+00
2.846434020236543461e+00	-2.655136711467724897e+00
1.965583850265955945e+00	-5.181764197260972926e-01
2.227754551436811337e+00	-5.470313906034574014e-01
6.419819597353930263e+00	-3.310665253177049738e+00
3.875406593184311355e+00	-6.769889404697848612e-01
7.509276341204349503e-01	2.030061274991612930e+00
2.927010788591518864e+00	-4.461194196889837205e-01
1.424462890657855141e+00	9.234969619611603509e-02
1.346873880392754241e+00	1.840302222431523971e+00
1.199915254443812307e+00	1.050217239225238686e+00
5.184185295091054968e+00	-3.041621603279689889e+00
3.085986865810535384e+00	-4.576065128275763172e+00
1.590777800916651552e+00	4.557166707171658171e-01
2.181605067471145798e+00	-2.818686930982762517e-02
7.483767542453495736e+00	-1.608228396069322663e+00
6.964175635491862693e+00	-1.314986448316302348e-01
5.808933262510961093e+00	-3.705538308216647536e+00
4.439453953155460653e+00	-2.753490198786417320e+00
7.124670523710634473e-01	5.343307523993141572e-01
8.175129766943092791e-02	2.227330110093057175e-02
4.729865667334988366e+00	-1.908329808432284613e+00
5.365704361911053155e+00	3.600510339218578881e-01
6.604862608786501887e+00	-1.359286175982828526e+00
7.605301321764679212e-01	-1.564489439441535179e+00
4.627049145785262496e+00	-1.607526848401689135e+00
5.987144593169710483e+00	-3.150194831089246694e+00
5.455963868851931409e+00	-9.410796800775741433e-01
3.025477017646484690e+00	2.982645671204914306e-01
1.265500984207343027e+00	-1.573249535687938350e+00
3.295598286685364808e+00	-4.547120856548180434e+00
6.371737705834191523e+00	-3.829754678965346493e+00
6.814688930208822049e-01	-2.073377636015022674e+00
9.833884117864110097e-01	-2.199607260704830036e+00
3.431104698381297169e+00	-4.146899815903056230e-01
2.856666446200299081e+00	-7.773285433487115981e-01
1.229120316782857270e+00	5.186287326676318754e-01
4.703337974342947092e+00	-2.093669672588622355e+00
7.837560128401024784e+00	-1.303093418191936248e+00
3.365482580111113453e+00	-1.904712597658026363e+00
6.622775392002630213e+00	-1.084520457827259587e+00
1.997216596747580564e+00	2.556036399180536378e+00
5.259690296240275842e+00	-3.316999189904797252e+00
1.344716251025003473e+00	-2.661512520834278472e+00
1.523551948982516002e+00	-1.539318920846657057e-01
3.258868231405162685e+00	-2.798462705810298878e+00
7.283621726980288535e+00	-1.186133641266913896e+00
4.824612685024473713e+00	-3.997380064607333749e-01
4.965504302129133407e+00	-1.440827045250287597e+00
6.726097076197453006e+00	-1.003292741419504752e+00
8.408558727126662635e-01	1.573770482638921164e+00
6.186275288008946660e+00	-1.548372334012619422e+00
1.551312182965636888e+00	-2.084147110648172596e+00
6.243462370364411207e+00	-6.160221691240271857e-01
7.679610182280259600e+00	-9.936322747980402825e-01
8.196263032367304691e-01	-1.803749197208126764e+00
5.906465475026040579e+00	1.481840963209740125e-01
6.702598060253603052e+00	-1.544162304821027343e+00
5.842133508827467736e+00	-3.073699700841095783e+00
4.292387161721948452e+00	-4.031471494625543661e-01
1.950344821374483617e+00	1.373481856209787910e+00
3.962770727768355261e+00	-3.002005558491248394e+00
7.413541351891695941e-01	-6.559579780204606303e-01
3.192924770317640437e+00	-3.579338709588042899e+00
7.645661387448720037e-01	1.434797960997367394e-01
5.696404392856044829e+00	-7.853597694154873521e-01
3.424219210615250919e+00	-4.028935379432545538e+00
3.137280790747055015e+00	1.091022636336910434e+00
2.546980883546366758e+00	-1.433916080681448380e+00
7.095931291903776916e+00	-9.885805092545039141e-01
7.907262883184437818e+00	-1.955127277917809048e+00
1.862157976450714347e+00	8.089302935986774079e-01
2.863965897866887822e+00	-1.036737669316376342e+00
1.322498172707684105e+00	-1.744526596664117413e-01
6.964893385373182255e+00	-7.740063956455696115e-01
4.844578482827325061e+00	-1.027819591793047271e+00
2.211663456936483474e+00	3.884861157083981387e-01
1.133562403647974337e+00	1.517663855991766786e+00
5.578075386942740188e+00	-1.525992829836487541e+00
4.911799454277633870e-01	-1.190673664438683943e+00
2.112293542265515800e+00	-2.857080364506466630e+00
4.071956573900942900e+00	-1.469052990909476053e+00
6.192807213956408319e+00	-5.197762898326649950e-01
6.157066689857889408e+00	-2.083173996140628592e+00
1.940598793739891414e+00	-2.320784972807107049e+00
8.920998618171076533e-01	-2.607734047141160527e+00
2.123236348338217727e+00	1.633598591131058875e+00
1.015359908652819332e+00	-3.037034936800314888e+00
4.984252451687792629e+00	-3.462389546706073684e+00
3.564472172938693451e+00	-1.759199459661418885e+00
2.311849302625276437e+00	-7.894760578960171582e-01
4.531298620076841033e+00	-1.356263128501542292e+00
7.188002178672801890e+00	-2.601771663660920275e+00
1.897316106557624726e+00	-1.264829066898111254e+00
2.489881041767774139e+00	-8.721420071678223640e-02
4.496883909107221911e+00	-3.127140067621277275e+00
4.642644730391103813e+00	-2.810276499033638187e-01
1.399556701417738136e+00	2.452192205949617954e+00
1.706756282366522770e+00	-1.845876654505468784e+00
2.303545381860572228e-01	2.321112991711626439e+00
1.801319803006895315e+00	1.413786830161410935e+00
1.777229148920514423e-01	2.552122592381317112e+00
3.850478779244150385e+00	5.973706799322940908e-01
1.354262682829824316e-01	-2.121697942372415380e+00
3.709756814943653946e+00	-1.612674656717135058e+00
3.199489349662512083e+00	-1.057464950195620368e+00
3.152917882472721534e+00	-4.096514663371574549e+00
2.309608581874544875e-01	-2.084612981272226495e+00
1.155850747238510445e+00	-2.397643918079167769e+00
2.960717748784154946e+00	-4.034281024772978785e-01
6.118488805489778137e+00	-9.107995666851753658e-01
4.949974174194835541e+00	-2.710780705391657719e+00
3.411261755400624818e+00	-4.751450837683344197e+00
6.908481038935046392e+00	-1.712229892710814827e+00
3.073360235992901757e+00	-4.694121560184609798e+00
6.567758596328676646e+00	-1.934045222709192657e+00
4.586423722662231195e-01	1.003839733965949277e+00
1.376826011159224761e+00	-1.410288228801504173e+00
5.661167259431929999e+00	-1.236874210353404280e+00
6.606407849375854013e+00	1.366961941792703139e-01
2.682296020880925891e+00	-4.360138429748924516e+00
3.007894766300091227e+00	-1.358473717208359854e+00
6.107221451347650820e+00	-1.612052018429386280e+00
1.934707487258359837e+00	2.174646870775574836e+00
3.434757906116924886e+00	-4.422194227212224327e+00
6.430479669000736642e+00	-1.152590280431086966e-01
1.338015120376941480e+00	-4.730643746753426804e-01
5.292564648491703494e+00	-2.485003382842819963e+00
8.646403693942004143e-01	-2.869440100113541448e+00
1.445077072734383794e+00	-2.447757510264113812e+00
7.193047812512872063e+00	-2.284250134807052302e+00
1.455517538165687352e-01	-1.638871779773714676e+00
7.447791640615215591e+00	-2.126724845026471300e+00
2.022290268128740021e+00	-7.855576488404046875e-01
2.321878125009414262e+00	1.666131978688187631e+00
3.032392143200457912e+00	-1.913886486880995941e+00
7.159061906515942209e-01	2.241358942105706298e+00
4.701228819419244753e-01	2.100873452111150730e+00
5.307629321817891821e+00	-1.943344603527904724e+00
7.058490138541801073e+00	-1.424615913053316252e+00
3.248691975517696839e+00	-2.175213290425935586e+00
4.502352506534865739e+00	-2.417440488842901747e+00
